Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
2252366545787995,0 to 12 Years,B.Com,$60K-$127K,Porto-Novo,Benin,9.3077,2.3158,Intern,83990,2022-10-18,Male,Joshua Wilson,511.686.4098x771,Sales Representative,Inside Sales Representative,USAJOBS,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building","Identify and qualify sales leads, conduct sales presentations, and close deals through phone and email. Maintain accurate sales records and reports. Provide excellent customer service throughout the sales process.",Lumen Technologies,93500.0,Telecommunications,Telecommunications,Monroe,71203,Louisiana
1256176335840374,3 to 13 Years,B.Tech,$62K-$117K,Brussels,Belgium,50.5039,4.4699,Full-Time,65653,2022-02-12,Both,Aaron Santiago,001-620-731-2289x933,Architect,Sustainable Design Specialist,LinkedIn,"Sustainable Design Specialists incorporate eco-friendly practices into architectural designs, promoting energy efficiency and environmental sustainability.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Sustainable design principles Energy efficiency LEED certification Green building materials Environmental impact assessment,Focus on sustainable and eco-friendly architectural practices. Integrate green building technologies and materials into architectural designs. Advise on energy-efficient building solutions.,Estée Lauder,89500.0,,,,,
929606414503529,5 to 8 Years,MBA,$58K-$122K,Bamako,Mali,17.5707,-3.9962,Temporary,94614,2022-11-08,Both,Melissa Dunn,821.593.9740x9457,Business Analyst,Data Business Analyst,Internships.com,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis Data modeling Data visualization SQL Data tools (e.g., Tableau)","Focus on data analysis, data modeling, and data visualization to support business decision-making. Develop and maintain data dictionaries and metadata. Collaborate with data engineers and analysts.",American Tower,90000.0,Real Estate,Real Estate,Boston,2116,Massachusetts
1240445359302047,4 to 8 Years,BA,$58K-$128K,The City of Hamilton,Bermuda,32.3078,-64.7505,Temporary,85234,2023-05-28,Male,Jerry Key,+1-511-981-2640x54753,Network Technician,Network Security Specialist,Stack Overflow Jobs,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Network security Cybersecurity Intrusion detection Security analysis Firewall management,"Focus on network security, implementing measures to protect against cyber threats. Monitor network traffic for anomalies and security breaches. Conduct security audits and recommend improvements.",Advanced Micro Devices,93000.0,Technology,Semiconductors and Other Electronic Components,Santa Clara,95054,California
701549408699640,1 to 10 Years,BCA,$61K-$126K,Torshavn,Faroe Islands,61.8926,-6.9118,Intern,30118,2022-09-16,Female,Tanya Fuller,587.701.5735x9535,Family Lawyer,Child Custody Lawyer,The Muse,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation,"Specialize in child custody cases, advocating for the best interests of children. Conduct investigations, gather evidence, and present cases in court. Negotiate parenting plans and visitation schedules.",Zoetis,93500.0,Healthcare,Pharmaceuticals,Parsippany,7054,New Jersey
1234194272393378,0 to 14 Years,BBA,$60K-$84K,Rome,Italy,41.8719,12.5674,Full-Time,83503,2023-07-16,Both,Martha Mueller,+1-304-394-1683,Customer Support Specialist,Technical Support Specialist,CareerBuilder,"Technical Support Specialists assist customers or end-users with technical issues related to products or services. They provide troubleshooting, resolve problems, and offer technical guidance through various communication channels, ensuring customer satisfaction.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Technical troubleshooting Customer support tools (e.g., Zendesk, Freshdesk) Communication skills Problem-solving and critical thinking Ticket management Knowledge base creation","Provide technical assistance to customers, troubleshoot issues, and resolve inquiries through various communication channels. Maintain accurate records of customer interactions and solutions. Collaborate with other support teams for complex issues.",Agricultural Bank of China,72000.0,Banking,Banking & Financial Services,Beijing,100033,Beijing
1250744531059755,4 to 8 Years,M.Com,$60K-$80K,Niamey,Niger,17.6078,8.0817,Contract,26222,2022-10-21,Female,Natasha Melton,372.430.6067,Supply Chain Manager,Demand Planner,Idealist,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Analyze demand patterns and market trends to forecast product demand. Collaborate with production and sales teams to optimize inventory levels. Implement demand planning and forecasting tools.,Hartford Financial Services Group,70000.0,Financial Services,Insurance: Property and Casualty (Stock),Hartford,6155,Connecticut
608188331742668,1 to 12 Years,B.Tech,$56K-$80K,Manila,Philippines,12.879721,121.774017,Part-Time,21332,2021-11-19,Male,Evelyn Hernandez,001-329-592-6131x110,HR Coordinator,Benefits Coordinator,Dice,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Employee benefits administration Benefits compliance HRIS Benefits communication,"Administer employee benefits programs, respond to benefits inquiries, and process benefit changes. Collaborate with benefits providers and brokers. Educate employees on available benefits.",Whitehaven Coal,68000.0,Mining and Metals/Coal,Mining,Sydney,2000,NSW
1970829435215308,1 to 14 Years,B.Tech,$58K-$106K,Athens,Greece,39.0742,21.8243,Intern,106846,2023-03-21,Female,Christopher Ward,946.503.7397x130,Electrical Engineer,Controls Engineer,Internships.com,"Controls Engineers specialize in industrial automation, designing and implementing control systems for machinery and manufacturing processes. They optimize efficiency and safety.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Control system design PLC programming Automation Instrumentation System integration,Design and implement control systems for industrial automation and robotics. Program PLCs (Programmable Logic Controllers) and HMI (Human-Machine Interface) systems. Troubleshoot control system issues.,Lam Research,82000.0,Semiconductor,Semiconductors and Other Electronic Components,Fremont,94538,California
525281655753384,5 to 10 Years,BCA,$64K-$113K,Kampala,Uganda,1.3733,32.2903,Contract,86757,2022-03-29,Both,Allen Dunn,671.920.7833x740,Pediatrician,General Pediatrician,Indeed,"General Pediatricians provide medical care to infants, children, and adolescents. They diagnose and treat various pediatric conditions, offer preventive care, and educate patients and parents on child health and well-being.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Pediatrics Pediatric care Diagnosis and treatment Pediatric medical procedures Patient care Communication skills,"Provide primary healthcare to infants, children, and adolescents. Conduct well-child check-ups, vaccinations, and screenings. Diagnose and treat illnesses and injuries in pediatric patients.",Synchrony Financial,88500.0,Financial Services,Diversified Financials,Stamford,6902,Connecticut
898085188520725,2 to 13 Years,M.Com,$60K-$106K,Luanda,Angola,-11.2027,17.8739,Intern,101798,2021-11-27,Both,Jessica Li,520-995-6656x073,Office Manager,Facilities Manager,Dice,"Facilities Managers manage facilities and building operations. They oversee maintenance, security, and facility improvements to provide a safe and efficient working environment.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,"Manage office facilities, including maintenance and space planning. Ensure workplace safety and compliance. Oversee office renovations and improvements.",Qurate Retail,83000.0,Retail,Internet Services and Retailing,Englewood,80112,Colorado
2553132105460380,0 to 10 Years,M.Com,$63K-$99K,Budapest,Hungary,47.1625,19.5033,Intern,128165,2022-05-01,Both,Scott Gaines,(707)669-9429x5088,Physical Therapist,Pediatric Physical Therapist,FlexJobs,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Work with children with developmental or physical disabilities. Provide therapy to improve mobility and motor skills. Collaborate with parents and caregivers.,Westinghouse Air Brake Technologies,81000.0,Manufacturing,Industrial Machinery,Pittsburgh,15212,Pennsylvania
